#kx	 ky	 value	 error
2.454369260617026	 -2.84706834231575	 0.2673855999792291	 0.0038975166677374024
2.552544031041707	 -2.84706834231575	 0.2767637412281545	 0.00392618067449375
2.650718801466388	 -2.84706834231575	 0.27012875757288307	 0.0038090033532448254
2.748893571891069	 -2.84706834231575	 0.28078578951908784	 0.0038169805412685788
2.84706834231575	 -2.84706834231575	 0.27477271400586867	 0.0037762860355959283
2.945243112740431	 -2.84706834231575	 0.2694290206825832	 0.003826142763654634
3.043417883165112	 -2.84706834231575	 0.27966222699733934	 0.003797746412568598
3.141592653589793	 -2.84706834231575	 0.2761909539751555	 0.0038153666275337456

-3.141592653589793	 -2.748893571891069	 0.26866645948949086	 0.003836183168468634
-3.043417883165112	 -2.748893571891069	 0.2697568925017762	 0.0037844230167656035
-2.945243112740431	 -2.748893571891069	 0.27746423529111613	 0.003970498224697327
-2.84706834231575	 -2.748893571891069	 0.27257088744718994	 0.0037767664549430762
-2.748893571891069	 -2.748893571891069	 0.27775057428031924	 0.0038980343071246073
-2.650718801466388	 -2.748893571891069	 0.2730618385600342	 0.003868840157905964
-2.552544031041707	 -2.748893571891069	 0.27179190872572423	 0.0038221829955996174
-2.454369260617026	 -2.748893571891069	 0.2648422119574147	 0.003858097835102066
-2.356194490192345	 -2.748893571891069	 0.26139679396393634	 0.0035884640625839675
-2.2580197197676637	 -2.748893571891069	 0.25735187040964175	 0.0035241027988215674
-2.1598449493429825	 -2.748893571891069	 0.2610999921690269	 0.0037830855170164403
-2.061670178918302	 -2.748893571891069	 0.2464868608853893	 0.0034210573913618495
-1.9634954084936207	 -2.748893571891069	 0.2410923749548585	 0.0034058738747286045
-1.8653206380689396	 -2.748893571891069	 0.2348978131871394	 0.0032945874641656455
-1.7671458676442586	 -2.748893571891069	 0.23069316948788135	 0.0033402935139154586
-1.6689710972195777	 -2.748893571891069	 0.21468867160783586	 0.0029708283064442606
-1.5707963267948966	 -2.748893571891069	 0.2016860754765843	 0.0028815254307121016
-1.4726215563702154	 -2.748893571891069	 0.18758020843707893	 0.0027024662108596064
-1.3744467859455345	 -2.748893571891069	 0.18037143413276333	 0.0024810516113509045
-1.2762720155208536	 -2.748893571891069	 0.16178039716510761	 0.002136984880759221
-1.1780972450961724	 -2.748893571891069	 0.1413859518212092	 0.001996327212410396
-1.0799224746714913	 -2.748893571891069	 0.12584707057764616	 0.0017952186895799965
-0.9817477042468103	 -2.748893571891069	 0.11114792761457867	 0.001587441516956747
-0.8835729338221293	 -2.748893571891069	 0.09276090758008096	 0.0012444345241394092
-0.7853981633974483	 -2.748893571891069	 0.07831903933811572	 0.0010791027654252934
-0.6872233929727672	 -2.748893571891069	 0.060294757074334245	 0.0008293888030675967
-0.5890486225480862	 -2.748893571891069	 0.04678493363383216	 0.0006815435067505239
-0.4908738521234052	 -2.748893571891069	 0.03306670828087325	 0.00046160737104700725
-0.39269908169872414	 -2.748893571891069	 0.02178465757736123	 0.000299129689417277
-0.2945243112740431	 -2.748893571891069	 0.012396835709087901	 0.00017198304332758093
-0.19634954084936207	 -2.748893571891069	 0.005528460700129309	 8.124456634324262e-5
-0.09817477042468103	 -2.748893571891069	 0.0014294946082536524	 2.0033344318246227e-5
0.0	 -2.748893571891069	 9.727000738689131e-6	 1.6094048016115895e-7
0.09817477042468103	 -2.748893571891069	 0.0014294946082536524	 2.0033344318246227e-5
0.19634954084936207	 -2.748893571891069	 0.005528460700129309	 8.124456634324262e-5
0.2945243112740431	 -2.748893571891069	 0.012396835709087901	 0.00017198304332758093
0.39269908169872414	 -2.748893571891069	 0.02178465757736123	 0.000299129689417277
0.4908738521234052	 -2.748893571891069	 0.03306670828087325	 0.00046160737104700725
0.5890486225480862	 -2.748893571891069	 0.04678493363383216	 0.0006815435067505239
0.6872233929727672	 -2.748893571891069	 0.060294757074334245	 0.0008293888030675967
0.7853981633974483	 -2.748893571891069	 0.07831903933811572	 0.0010791027654252934
0.8835729338221293	 -2.748893571891069	 0.09276090758008096	 0.0012444345241394092
0.9817477042468103	 -2.748893571891069	 0.11114792761457867	 0.001587441516956747
