#time	 wave_number	 pxxdata	 pxxdata_err	 pyydata	 pyydata_err	 pxydata	 pxydata_err
100.0	 0.0	 2.408476460806481e6	 3184.0774089605275	 2.4084341861583567e6	 3185.1932679313836	 8.168706215265203	 0.01975998665942669
100.0	 0.19634954084936207	 11.911650006442192	 0.022723526047861053	 11.90888037309113	 0.022304757819648056	 7.985710554717494	 0.015529463451141336
100.0	 0.39269908169872414	 8.484503284521065	 0.016580874861270564	 8.49403981917282	 0.01688513143625771	 7.488352796026453	 0.015177288231405406
100.0	 0.5890486225480862	 7.519515698094213	 0.014591217740901496	 7.531952219229751	 0.014613327487709913	 7.078796111739965	 0.013707381684728962
100.0	 0.7853981633974483	 6.980393023517933	 0.0133837526518595	 6.990018218468857	 0.013299083308135411	 6.731142414284507	 0.012869459964296177
100.0	 0.9817477042468103	 6.625131563195301	 0.012767756876060937	 6.625924553572555	 0.01276609886026483	 6.462179641490777	 0.012564608486576742
100.0	 1.1780972450961724	 6.33263628690628	 0.012319458263234662	 6.334600040447435	 0.012389669023303029	 6.217934302098013	 0.01214671604139313
100.0	 1.3744467859455345	 6.101332300711382	 0.011387820156662646	 6.105227246312794	 0.011271514044223968	 6.016858528359234	 0.011154304506100245
100.0	 1.5707963267948966	 5.930559758392379	 0.010944273048769408	 5.930179837451754	 0.010986613886203252	 5.861696691091108	 0.010867277606907552
100.0	 1.7671458676442586	 5.787097212003959	 0.01103568243521659	 5.788473395309983	 0.011034317447305849	 5.734398504826382	 0.010960670923792413
100.0	 1.9634954084936207	 5.6979301039560175	 0.01049074196027838	 5.69878165475398	 0.010493134215714111	 5.652880208154495	 0.010404640229933721
100.0	 2.1598449493429825	 5.631097419806794	 0.009844868522799607	 5.631355884787483	 0.009878412027263469	 5.593397646529522	 0.009820476651605325
100.0	 2.356194490192345	 5.601391973419788	 0.010290655861651806	 5.601460877141955	 0.01031856267969596	 5.568298021447658	 0.010225041843039087
100.0	 2.552544031041707	 5.6124144767501	 0.010438524828796307	 5.609694050356564	 0.010400889050582644	 5.582934861989087	 0.010373053644552557
100.0	 2.748893571891069	 5.656611618073115	 0.010085138160832096	 5.6571467357583565	 0.010052604740388741	 5.632150202714328	 0.01003578437380788
100.0	 2.945243112740431	 5.699742791894916	 0.009859771893911426	 5.699304025231411	 0.009900110549898752	 5.675739947184991	 0.009857762793369024
100.0	 3.141592653589793	 5.774274167403566	 0.010029126563200362	 5.775803359775096	 0.01003394164274418	 5.7541280988999	 0.009994360361229773
100.0	 3.3379421944391554	 5.848217166782504	 0.010008678237827702	 5.849311942879863	 0.010017372562109156	 5.829749001283654	 0.009958323096934627
100.0	 3.5342917352885173	 5.90680958141513	 0.010077497617371528	 5.906990428794249	 0.010064254961343682	 5.889216282619928	 0.010036342793020738
100.0	 3.730641276137879	 5.97605604100829	 0.00995450537273867	 5.975769050274625	 0.009926033738832538	 5.959863242184633	 0.00991652496375286
100.0	 3.9269908169872414	 5.994493234053532	 0.00989647182928118	 5.994672153094181	 0.009859543797702548	 5.978873429907129	 0.009847655622697942
100.0	 4.123340357836604	 5.947498032425992	 0.009484604438753454	 5.947327441908305	 0.009436015440332087	 5.933270297145425	 0.00942044066980669
100.0	 4.319689898685965	 5.834490761226573	 0.009479417359561522	 5.834577149199305	 0.009465895455993112	 5.821647956431039	 0.009474547491871826
100.0	 4.516039439535327	 5.653314077690331	 0.008931014049485344	 5.653691121935003	 0.008926751633395968	 5.641860385582598	 0.008911263456434558
100.0	 4.71238898038469	 5.404314664704221	 0.008697839131888888	 5.404335714230112	 0.008709205044558306	 5.3929555755529375	 0.008683684587822283
100.0	 4.908738521234052	 5.124284805579089	 0.008247390957551188	 5.124303230886758	 0.008246473698792285	 5.113854491324805	 0.008218044240915877
100.0	 5.105088062083414	 4.805963623294414	 0.008025952180295316	 4.805928264480771	 0.008035574914498397	 4.796866341987881	 0.008029960623139116
100.0	 5.301437602932776	 4.466594643216744	 0.007485928656516523	 4.466123047517215	 0.007474279404801777	 4.458149802127858	 0.007467136761541709
100.0	 5.497787143782138	 4.151305228362643	 0.0069237366059675	 4.151107041092741	 0.006915468832480545	 4.143822721100131	 0.006907918069883196
100.0	 5.6941366846315	 3.8464173356779767	 0.006684821778875524	 3.846953652533458	 0.006669864815702119	 3.839951198259136	 0.006656102514596906
100.0	 5.890486225480862	 3.5814719936365997	 0.006193951237654691	 3.581490888059918	 0.0061971162455863255	 3.575351202446119	 0.00618331457377817
100.0	 6.086835766330224	 3.3415277916098685	 0.0058680631440006775	 3.341429533693691	 0.005836076641555958	 3.335555256830585	 0.005841267996694709
100.0	 6.283185307179586	 3.142785184414542	 0.0056516439368085045	 3.142695869652314	 0.005639902878610073	 3.1376379653315563	 0.005640541602449491
100.0	 6.4795348480289485	 2.9670352838272205	 0.005233480224805195	 2.9675032195927127	 0.0052332569844800916	 2.9625786548851822	 0.005221263167518508
100.0	 6.675884388878311	 2.8127633161734744	 0.005241707136897307	 2.8127020572637567	 0.005226889397084994	 2.808265924307695	 0.005225163625449747
100.0	 6.872233929727672	 2.6880779335620657	 0.004852893379009554	 2.6878985189651545	 0.00484268475969425	 2.6838934615186636	 0.00484168300628641
100.0	 7.0685834705770345	 2.5766316535130174	 0.0047456485255757425	 2.5769468463732284	 0.00475134894861899	 2.5730285112300835	 0.004740777493775461
100.0	 7.264933011426397	 2.4731006081437803	 0.00445163812567531	 2.47287878178585	 0.004455329719951213	 2.469499485489711	 0.004454084406582761
100.0	 7.461282552275758	 2.3919805380901007	 0.00433165403633955	 2.3924112251261596	 0.0043219546180714614	 2.388768683682295	 0.004326929486980159
100.0	 7.6576320931251205	 2.325774986878461	 0.003994212041040713	 2.325865847157851	 0.003986072571773123	 2.3224487624951236	 0.003990477945339828
100.0	 7.853981633974483	 2.25756932804722	 0.003791063446376835	 2.2578437797195026	 0.0037786543456569837	 2.2547530516194976	 0.003781006632518876
100.0	 8.050331174823844	 2.2062618321960734	 0.0037946853796293144	 2.2065261267049587	 0.0037897115305654066	 2.2033778311100347	 0.003787672109594491
100.0	 8.246680715673207	 2.1553217825651094	 0.0038702661584893213	 2.1554991055079165	 0.0038779844562697625	 2.152742515809454	 0.0038689181039449454
100.0	 8.443030256522569	 2.1058097765373764	 0.003740325644343948	 2.1056721902974167	 0.0037454122152789948	 2.1030929497572566	 0.0037393712228545434
100.0	 8.63937979737193	 2.0586669983968453	 0.0036293512055416604	 2.0584459440292004	 0.0036399800684906816	 2.056057795560969	 0.003633249379843266
100.0	 8.835729338221293	 2.0119074846385043	 0.003556870080197082	 2.0117751415589833	 0.003556957509946775	 2.009470502011018	 0.0035504808214919187
100.0	 9.032078879070655	 1.9729975797793047	 0.0033716971709564997	 1.972688809211288	 0.003374863314874818	 1.9704865873484223	 0.0033733566977749625
100.0	 9.228428419920018	 1.9225584922259102	 0.0032946390523143593	 1.922615321697266	 0.00330102935443887	 1.9204434258563792	 0.003295354463862535
100.0	 9.42477796076938	 1.882337602872407	 0.0032607220127603507	 1.8824020292748813	 0.0032666722787580193	 1.8803643108584882	 0.0032634054776990804
100.0	 9.62112750161874	 1.8403615853316946	 0.0031913646221433077	 1.8405501180913706	 0.0031938874609419776	 1.838604310114069	 0.0031908014496004225
100.0	 9.817477042468104	 1.7978477877246892	 0.0030410894159500794	 1.7977483918971124	 0.0030484243098590374	 1.7958647980268405	 0.003043546250811092
100.0	 10.013826583317465	 1.7505133340032673	 0.0030707438653941703	 1.7506055054870646	 0.003075339850025468	 1.7487510861120592	 0.0030703782328227215
100.0	 10.210176124166829	 1.7100417045865006	 0.0030298500781854995	 1.7100096257042745	 0.003024252764034867	 1.7083500788933783	 0.00302633047677566
100.0	 10.40652566501619	 1.6672845804814846	 0.003071772238428392	 1.667418429209941	 0.0030722205160306484	 1.6656113390087306	 0.0030699659838557027
100.0	 10.602875205865551	 1.6280131075394637	 0.0027787312988010447	 1.6281289827231438	 0.002781874032274814	 1.6265563750843757	 0.0027800140494589442
100.0	 10.799224746714915	 1.5797585587262142	 0.0027150191661192867	 1.5797293671546153	 0.0027122813229679024	 1.578226624033555	 0.0027096772938654647
100.0	 10.995574287564276	 1.543078133003711	 0.002657127207366011	 1.5430260284323665	 0.0026574161196845927	 1.5414991414016885	 0.002655688164272923
100.0	 11.191923828413637	 1.5063525289502928	 0.0026621898652994893	 1.5062751049124077	 0.0026669562791970273	 1.5049377464273934	 0.002658972057784669
