#time	 integral	 error
0.01	 0.011504332531249994
0.02	 0.022978859968750008
0.03	 0.034365965406249976
0.04	 0.04561159800000004
0.05	 0.056665946781250046
0.060000000000000005	 0.06748398346875001
0.06999999999999999	 0.07802587928125003
0.08	 0.08825727721875003
0.09	 0.09814943340625003
0.09999999999999999	 0.10767923312499997
0.11	 0.1168290797500001
0.12	 0.12558667753124994
0.13	 0.13394472296874999
0.14	 0.14190051403125
0.15000000000000002	 0.1494555050625001
0.16	 0.15661481465625
0.17	 0.16338671368750002
0.18000000000000002	 0.1697821047187501
0.19	 0.17581401181249984
0.2	 0.18149709362499988
0.21000000000000002	 0.18684718581249987
0.22	 0.19188088721874982
0.23	 0.19661519031250013
0.24000000000000002	 0.20106715896875005
0.25	 0.2052536569062501
0.26	 0.20919112190625003
0.27	 0.21289538634375005
0.28	 0.21638154317499994
0.29000000000000004	 0.21966384784687507
0.3	 0.22275565654375004
0.31	 0.22566939812187495
0.32	 0.22841657243750008
0.33	 0.23100776989062485
0.34	 0.2334527128718751
0.35000000000000003	 0.23576030950937513
0.36000000000000004	 0.23793872135312474
0.37	 0.23999543508437501
0.38	 0.24193733829375008
0.39	 0.24377079451250025
0.4	 0.24550171544687496
0.41000000000000003	 0.24713562387500004
0.42000000000000004	 0.2486777111531251
0.43	 0.2501328793968748
0.44	 0.2515057748468751
0.45	 0.252800806775
0.46	 0.2540221537937499
0.47000000000000003	 0.25517376055
0.48000000000000004	 0.25625932485312514
0.49	 0.25728228158437527
0.5	 0.2582457875625002
0.51	 0.2591527159718749
0.52	 0.26000567031875005
0.53	 0.2608070142375003
0.54	 0.2615588987843753
0.55	 0.26226328520312503
0.56	 0.2629219637968748
0.5700000000000001	 0.2635365704843751
0.5800000000000001	 0.2641086003874999
0.59	 0.26463942012812514
0.6	 0.2651302776937502
0.61	 0.26558231181562497
0.62	 0.2659965599281251
0.63	 0.2663739654968749
0.64	 0.26671538494687513
0.65	 0.26702159402499975
0.66	 0.26729329405312496
0.67	 0.2675311179812502
0.68	 0.26773563644937504
0.6900000000000001	 0.26790736371437496
0.7000000000000001	 0.26804676405143735
0.7100000000000001	 0.2681542577255529
0.72	 0.26823022746981523
0.73	 0.26827502490726035
0.74	 0.26828897703522614
0.75	 0.26827239286905724
0.76	 0.26822556999666963
0.77	 0.2681488013590384
0.78	 0.2680423818123886
0.79	 0.267906614870607
0.8	 0.26774181923404766
0.81	 0.2675483353091414
0.8200000000000001	 0.267326531364901
0.8300000000000001	 0.2670768095603803
0.8400000000000001	 0.26679961144809294
0.85	 0.26649542300613027
0.86	 0.26616477914567394
0.87	 0.2658082676032835
0.88	 0.2654265320674789
0.89	 0.2650202747798228
0.9	 0.26459025836820077
0.91	 0.2641373068276227
0.92	 0.26366230570737303
0.93	 0.26316620182779765
0.9400000000000001	 0.2626500018247665
0.9500000000000001	 0.2621147702906542
0.9600000000000001	 0.26156162688281015
0.97	 0.2609917429654042
0.98	 0.2604063375772163
0.99	 0.2598066726642479
1.0	 0.2591940479555917
1.01	 0.25856979572189476
1.02	 0.2579352746443009
1.03	 0.2572918638704261
1.04	 0.2566409564725508
1.05	 0.25598395348820707
1.06	 0.25532225712114476
1.07	 0.2546572646329259
1.08	 0.25399036190236346
1.09	 0.2533229174235291
1.1	 0.25265627615524744
1.11	 0.2519917543214354
1.12	 0.25133063368518543
1.1300000000000001	 0.25067415710046653
1.1400000000000001	 0.25002352360637276
1.1500000000000001	 0.24937988438887274
1.1600000000000001	 0.24874433917606004
1.17	 0.24811793293512296
1.18	 0.24750165325387286
1.19	 0.24689642783793536
1.2	 0.24630312285574793
1.21	 0.24572254149574793
1.22	 0.24515542304481036
1.23	 0.2446024424591853
1.24	 0.24406421008981036
1.25	 0.2435412721632478
1.26	 0.24303411120949805
1.27	 0.2425431470607481
1.28	 0.24206873837699788
1.29	 0.24161118416762287
1.3	 0.24117072583606025
1.31	 0.24074754918449767
1.32	 0.24034178685199786
1.33	 0.23995352075699775
1.34	 0.2395827847348102
1.35	 0.239229567326998
1.36	 0.23889381453168518
1.37	 0.23857543280668522
1.3800000000000001	 0.23827429193543523
1.3900000000000001	 0.23799022808637296
1.4000000000000001	 0.2377230464223103
1.4100000000000001	 0.23747252416637274
1.42	 0.23723841338762303
1.43	 0.23702044373668546
1.44	 0.23681832518543497
1.45	 0.23663175072449788
1.46	 0.23646039873324778
1.47	 0.23630393540106015
1.48	 0.23616201705418532
1.49	 0.23603429190074793
1.5	 0.23592040211731016
1.51	 0.23581998560106043
1.52	 0.23573267763377925
1.53	 0.23565811235143544
1.54	 0.23559592417426942
1.55	 0.23554574910032233
1.56	 0.2355072258186802
1.57	 0.23547999669717895
1.58	 0.23546370868672092
1.59	 0.235458014138142
1.6	 0.23546257145408325
1.61	 0.2354770456822777
1.62	 0.23550110886479297
1.6300000000000001	 0.23553444034587126
1.6400000000000001	 0.23557672697045878
1.6500000000000001	 0.23562766319530903
1.6600000000000001	 0.2356869511179901
1.6700000000000002	 0.23575430039163386
1.68	 0.23582942801308504
1.69	 0.23591205801294554
1.7	 0.2360019211771674
1.71	 0.23609875466056757
1.72	 0.2362023016784838
1.73	 0.2363123110323542
1.74	 0.23642853667905442
1.75	 0.23655073720687972
1.76	 0.2366786755031202
1.77	 0.2368121183115162
1.78	 0.23695083573664139
1.79	 0.23709460097608795
1.8	 0.23724318984671622
1.81	 0.237396380408157
1.82	 0.23755395253856634
1.83	 0.23771568763854428
1.84	 0.23788136829972256
1.85	 0.23805077801137556
1.86	 0.2382237010265037
1.87	 0.2383999221716819
1.8800000000000001	 0.23857922671193216
1.8900000000000001	 0.23876140000562576
1.9000000000000001	 0.23894622747087607
1.9100000000000001	 0.23913349460425098
1.9200000000000002	 0.23932298651671968
